date,country,city,temperature,pressure,humidity,dew,wind gust,uvi,precipitation,AQI,AQI_label,AQI_sort_order,is_weekday,month_name,season,silver_processed_date,data_quality_flag
2023-12-11,DE,Mainz,9.0,1004.0,76.0,5.0,10.2,3.5,0.0,0.3391777777777778,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,DE,Mainz,7.6,1005.8,93.0,6.3,10.2,3.5,0.0,0.8721944444444445,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,DE,Mainz,6.0,999.4,93.0,5.3,10.2,3.5,0.0,0.7653055555555556,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,DE,Mainz,6.0,1016.1,83.0,3.0,10.2,3.5,0.0,0.7959722222222223,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,DE,Mainz,5.0,1035.2,87.0,3.0,10.2,3.5,0.0,0.6623111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,DE,Mainz,5.0,1040.6,86.0,3.0,10.2,3.5,0.0,0.7875833333333333,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,DE,Mainz,4.0,1038.9,93.0,3.0,10.2,3.5,0.0,0.9132777777777776,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,DE,Mainz,1.0,1034.4,93.0,0.3,10.2,3.5,0.0,0.9331555555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,DE,Mainz,3.5,1024.2,86.0,1.5,10.2,3.5,0.0,0.9154,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,DE,Mainz,6.0,1015.9,82.5,3.0,9.7,3.5,0.0,0.3549777777777777,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,DE,Mainz,9.0,1001.5,81.0,6.0,12.3,3.5,0.0,0.23162222222222223,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,DE,Mainz,8.0,1003.3,76.6,5.0,11.3,3.5,0.0,0.2381333333333333,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,DE,Mainz,9.0,1009.6,81.0,6.0,11.3,3.5,0.0,0.22613333333333335,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,DE,Mainz,10.0,1010.0,79.3,7.0,11.3,3.5,0.0,0.19369444444444445,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,DE,Mainz,11.0,1011.5,81.0,8.0,11.3,3.5,0.0,0.2035333333333333,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,DE,Mainz,10.0,1016.0,76.0,6.6,11.0,3.5,0.0,0.2075333333333333,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,DE,Mainz,6.0,1018.9,86.0,3.3,11.0,3.5,0.0,0.5354666666666666,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,DE,Mainz,8.0,1016.2,83.0,5.7,10.8,3.5,0.0,0.5758444444444445,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,DE,Mainz,9.5,1013.5,76.0,6.0,10.2,3.5,0.0,0.29455555555555557,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,DE,Mainz,8.0,1014.5,81.0,5.0,10.2,3.5,0.0,0.29819999999999997,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,DE,Mainz,7.0,1005.3,81.0,4.0,10.2,3.5,0.0,0.7208055555555556,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-01,DE,Munich,12.7,1025.6,87.0,13.5,2.7,3.5,0.0,1.20475,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,DE,Munich,14.0,1023.0,86.0,13.5,1.8,3.5,0.0,1.4998333333333336,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,DE,Munich,16.6,1018.0,67.8,13.5,11.5,3.5,0.0,0.8936944444444445,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,DE,Munich,12.7,1026.7,83.5,13.5,5.7,3.5,0.0,0.6232222222222221,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,DE,Munich,11.3,1025.9,83.7,13.5,4.0,3.5,0.0,0.8983055555555555,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,DE,Munich,9.8,1026.8,86.5,13.5,3.2,3.5,0.0,1.0713333333333332,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,DE,Munich,16.8,1024.9,48.2,13.5,6.0,3.5,0.0,0.34751851851851856,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,DE,Munich,18.0,1023.4,51.0,13.5,7.0,3.5,0.0,1.102888888888889,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,DE,Munich,17.9,1021.0,61.7,13.5,5.1,3.5,0.0,1.353222222222222,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,DE,Munich,15.8,1020.5,67.5,13.5,4.1,3.5,0.0,1.3721944444444443,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,DE,Munich,14.5,1019.3,70.7,13.5,4.6,3.5,0.0,1.2591944444444445,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-12,DE,Munich,19.0,1016.5,53.6,13.5,7.2,3.5,0.0,1.0481944444444444,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-13,DE,Munich,16.8,1015.6,58.2,13.5,4.7,3.5,0.0,1.0574444444444444,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-14,DE,Munich,14.4,1010.5,65.8,13.5,12.6,3.5,0.0,0.9694722222222222,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-15,DE,Munich,7.2,1018.6,85.7,13.5,4.8,3.5,0.0,0.431,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,DE,Munich,3.6,1021.2,84.7,13.5,6.0,3.5,0.0,0.5622222222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,DE,Munich,3.3,1017.5,89.0,13.5,3.0,3.5,0.0,1.0784444444444443,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,DE,Munich,8.3,1010.5,88.7,13.5,2.5,3.5,0.0,1.192361111111111,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,DE,Munich,12.0,998.4,88.0,13.5,2.1,3.5,0.0,1.2570555555555554,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,DE,Munich,12.7,985.8,81.7,13.5,4.7,3.5,0.0,0.6662777777777777,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,DE,Munich,10.9,1000.2,83.0,13.5,6.0,3.5,0.0,0.41775,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,DE,Munich,9.8,1011.3,87.0,13.5,5.2,3.5,0.0,0.39025000000000004,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,DE,Munich,10.4,1013.3,85.5,13.5,6.5,3.5,0.0,0.8086111111111112,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,DE,Munich,10.2,1005.0,90.0,13.5,4.0,3.5,0.0,1.0634722222222222,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,DE,Munich,11.3,1002.8,86.5,13.5,5.7,3.5,0.0,0.41208333333333336,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,DE,Munich,10.8,998.3,87.0,13.5,5.2,3.5,0.0,0.4722777777777778,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,DE,Munich,9.4,996.6,87.7,13.5,7.5,3.5,0.0,0.38866666666666666,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,DE,Munich,10.4,1004.5,74.5,13.5,8.6,3.5,0.0,0.4999166666666667,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,DE,Munich,12.0,1003.5,66.5,13.5,5.5,3.5,0.0,0.5190833333333333,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,DE,Munich,12.0,1003.4,86.0,13.5,5.5,3.5,0.0,0.8989722222222223,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,DE,Munich,9.0,1005.8,86.2,13.5,10.5,3.5,0.0,0.3491666666666666,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,DE,Munich,8.7,1007.9,81.2,13.5,4.0,3.5,0.0,0.35288888888888886,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,DE,Munich,7.2,991.6,87.8,13.5,5.3,3.5,0.0,0.5121666666666667,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,DE,Munich,5.5,989.9,89.0,13.5,7.2,3.5,0.0,0.4280833333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,DE,Munich,6.6,991.0,83.5,13.5,6.1,3.5,0.0,0.3485277777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,DE,Munich,8.8,986.7,72.6,13.5,16.1,3.5,0.0,0.27255555555555555,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,DE,Munich,9.4,1008.5,70.2,13.5,11.2,3.5,0.0,0.46016666666666667,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,DE,Munich,6.6,1014.7,84.0,13.5,6.0,3.5,0.0,0.48341666666666666,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,DE,Munich,5.2,1018.6,79.2,13.5,7.1,3.5,0.0,0.5839444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,DE,Munich,6.3,1010.3,75.0,13.5,3.7,3.5,0.0,0.7797499999999999,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,DE,Munich,5.0,1004.1,80.2,13.5,5.1,3.5,0.0,0.6085277777777777,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,DE,Munich,4.7,1007.0,81.2,13.5,12.0,3.5,0.0,0.4461111111111111,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,DE,Munich,2.9,1009.2,87.2,13.5,2.0,3.5,0.0,0.42975,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,DE,Munich,10.1,1010.9,87.7,13.5,12.7,3.5,0.0,0.49655555555555553,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,DE,Munich,9.4,1009.9,88.0,13.5,13.2,3.5,0.0,0.41947222222222225,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,DE,Munich,8.3,1017.8,82.2,13.5,14.0,3.5,0.0,0.3491111111111111,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,DE,Munich,5.8,1013.8,84.5,13.5,4.7,3.5,0.0,0.5313055555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,DE,Munich,3.8,1018.7,90.0,13.5,8.6,3.5,0.0,0.4906388888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,DE,Munich,3.8,1024.8,88.5,13.5,5.5,3.5,0.0,0.4791944444444444,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,DE,Munich,10.7,1015.2,85.0,13.5,14.5,3.5,0.0,0.31255555555555553,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,DE,Munich,9.5,1013.5,74.5,13.5,12.2,3.5,0.0,0.4854444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,DE,Munich,5.9,1012.2,87.5,13.5,5.5,3.5,0.0,0.5224444444444445,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,DE,Munich,1.6,1024.6,88.3,13.5,3.6,3.5,0.0,0.5716666666666667,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,DE,Munich,2.7,1025.8,83.3,13.5,8.4,3.5,0.0,0.8931666666666667,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,DE,Munich,3.0,1007.2,88.0,13.5,15.0,3.5,0.0,0.36266666666666664,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,DE,Munich,0.0,1009.8,85.0,13.5,14.8,3.5,0.0,0.35283333333333333,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,DE,Munich,0.5,1016.0,88.2,13.5,5.0,3.5,0.0,0.43966666666666665,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,DE,Munich,0.6,1006.6,86.5,13.5,5.0,3.5,0.0,0.43186111111111114,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,DE,Munich,1.1,995.3,89.0,13.5,12.5,3.5,0.0,0.42630555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,DE,Munich,-1.6,1006.9,88.0,13.5,4.0,3.5,0.0,0.8403888888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,DE,Munich,-0.1,1000.5,88.3,13.5,2.1,3.5,0.0,0.9008333333333333,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,DE,Munich,0.5,1000.5,91.0,13.5,1.1,3.5,0.0,1.155,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,DE,Munich,-2.2,1006.0,91.0,13.5,6.6,3.5,0.0,1.0829444444444445,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,DE,Munich,-6.2,1023.9,88.0,13.5,3.3,3.5,0.0,1.0380555555555555,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,DE,Munich,-6.5,1014.8,88.0,13.5,3.3,3.5,0.0,1.6875833333333334,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,DE,Munich,0.9,1010.3,89.0,13.5,5.0,3.5,0.0,0.8786111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,DE,Munich,2.2,1013.9,87.0,13.5,7.5,3.5,0.0,0.5334166666666667,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,DE,Munich,-0.5,1019.8,86.6,13.5,3.6,3.5,0.0,1.11175,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,DE,Munich,0.5,1013.0,86.5,13.5,2.2,3.5,0.0,1.2665555555555554,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,DE,Munich,3.3,1013.8,90.0,13.5,3.7,3.5,0.0,0.7718333333333334,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,DE,Munich,5.5,1012.3,73.3,13.5,15.0,3.5,0.0,0.4716944444444444,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-11,DE,Munich,7.6,1007.8,83.8,13.5,13.0,3.5,0.0,0.37922222222222224,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,DE,Munich,6.6,1008.7,89.2,13.5,4.2,3.5,0.0,0.5329722222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,DE,Munich,6.2,1001.2,89.0,13.5,5.2,3.5,0.0,0.5268055555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,DE,Munich,4.4,1014.4,90.0,13.5,5.7,3.5,0.0,0.5930277777777778,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,DE,Munich,3.3,1034.8,89.0,13.5,5.2,3.5,0.0,0.8237222222222221,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,DE,Munich,2.7,1040.9,90.0,13.5,1.7,3.5,0.0,0.9664722222222222,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,DE,Munich,-0.6,1038.9,90.0,13.5,0.7,3.5,0.0,0.6984722222222223,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,DE,Munich,0.9,1034.6,87.7,13.5,1.3,3.5,0.0,1.1716944444444446,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,DE,Munich,2.8,1023.6,81.6,13.5,2.8,3.5,0.0,0.8910555555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,DE,Munich,3.8,1017.2,82.7,13.5,12.5,3.5,0.0,0.4466111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,DE,Munich,7.0,1005.1,77.0,13.5,27.0,3.5,0.0,0.20244444444444445,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,DE,Munich,5.0,1003.1,87.6,13.5,24.7,3.5,0.0,0.2311111111111111,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,DE,Munich,6.8,1010.2,76.5,13.5,29.7,3.5,0.0,0.16336111111111112,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,DE,Munich,8.0,1012.8,72.2,13.5,25.2,3.5,0.0,0.16711111111111113,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,DE,Munich,11.2,1013.5,47.0,13.5,16.7,3.5,0.0,0.23047222222222224,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,DE,Munich,6.6,1017.7,68.3,13.5,7.0,3.5,0.0,0.5333333333333333,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,DE,Munich,5.6,1021.0,77.5,13.5,3.2,3.5,0.0,0.7241944444444444,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,DE,Munich,8.7,1019.6,54.7,13.5,5.5,3.5,0.0,0.6804166666666667,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,DE,Munich,8.8,1016.7,70.5,13.5,10.1,3.5,0.0,0.5262222222222221,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,DE,Munich,7.7,1016.6,77.7,13.5,11.8,3.5,0.0,0.4692777777777778,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,DE,Munich,3.3,1009.6,85.0,13.5,5.7,3.5,0.0,0.6143055555555557,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-01,DE,Münster,15.5,1023.0,82.0,13.5,13.8,3.5,0.0,1.0326388888888889,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,DE,Münster,16.5,1019.5,93.0,16.0,13.8,3.5,0.0,1.1531666666666667,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,DE,Münster,16.0,1012.0,84.5,14.0,13.8,3.5,0.0,0.6883333333333335,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,DE,Münster,13.5,1024.0,79.0,10.0,13.8,3.5,0.0,0.6263611111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,DE,Münster,14.5,1023.0,82.0,11.0,13.8,3.5,0.0,0.6608888888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,DE,Münster,16.0,1023.0,76.0,10.5,13.8,3.5,0.0,0.7478888888888888,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,DE,Münster,17.5,1019.0,77.0,14.0,13.8,3.5,0.0,0.27244444444444443,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,DE,Münster,13.0,1024.0,82.0,11.0,13.8,3.5,0.0,0.36066666666666664,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,DE,Münster,16.0,1018.0,90.5,14.0,13.8,3.5,0.0,1.1896111111111112,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,DE,Münster,17.5,1018.0,72.5,14.0,13.8,3.5,0.0,1.034388888888889,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,DE,Münster,18.0,1012.0,67.0,13.5,13.3,3.5,0.0,1.0290277777777777,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-12,DE,Münster,14.5,1012.5,93.0,13.5,13.3,3.5,0.0,1.0954166666666667,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-13,DE,Münster,18.0,1005.0,88.0,16.0,13.3,3.5,0.0,1.1357777777777778,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-14,DE,Münster,11.5,1010.0,78.5,7.5,12.8,3.5,0.0,0.5344444444444445,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-15,DE,Münster,7.0,1019.0,81.0,4.5,12.8,3.5,0.0,0.29930555555555555,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,DE,Münster,7.0,1022.0,90.0,7.0,12.8,3.5,0.0,0.6360555555555555,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,DE,Münster,6.0,1021.0,90.0,5.0,12.8,3.5,0.0,0.6975,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,DE,Münster,9.0,1009.5,70.0,4.0,8.7,3.5,0.0,0.9383333333333335,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,DE,Münster,12.0,993.0,93.0,10.5,8.7,3.5,0.0,0.7196111111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,DE,Münster,9.0,983.0,96.5,10.0,9.7,3.5,0.0,0.6197500000000001,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,DE,Münster,13.0,993.5,76.5,10.0,9.7,3.5,0.0,0.42680555555555555,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,DE,Münster,13.0,1005.5,73.5,9.0,9.7,3.5,0.0,0.32808333333333334,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,DE,Münster,12.0,1013.0,90.0,10.0,9.7,3.5,0.0,0.7490000000000001,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,DE,Münster,12.0,1003.0,87.0,9.5,9.7,3.5,0.0,0.48130555555555554,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,DE,Münster,10.0,998.0,93.0,8.0,9.7,3.5,0.0,0.5695,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,DE,Münster,10.0,994.5,96.5,9.0,9.7,3.5,0.0,0.9066388888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,DE,Münster,9.0,992.0,100.0,8.5,9.7,3.5,0.0,0.8867777777777777,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,DE,Münster,10.0,997.0,93.0,9.0,9.7,3.5,0.0,0.47238888888888886,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,DE,Münster,13.5,994.0,76.0,10.0,13.3,3.5,0.0,0.2687777777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,DE,Münster,12.0,999.0,81.0,10.0,13.3,3.5,0.0,0.4379166666666667,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,DE,Münster,10.0,1000.0,93.0,9.0,13.8,3.5,0.0,0.7181388888888889,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,DE,Münster,12.0,1000.5,82.0,9.5,13.8,3.5,0.0,0.4043055555555556,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,DE,Münster,13.0,979.0,66.0,7.0,14.9,3.5,0.0,0.29830555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,DE,Münster,10.0,984.0,71.0,5.5,13.3,3.5,0.0,0.4715,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,DE,Münster,9.0,981.0,76.0,6.0,10.2,3.5,0.0,0.25530555555555556,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,DE,Münster,10.5,974.5,87.0,8.5,15.6,3.5,0.0,0.3307777777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
